geometry,code
POINT (0.0007682730137614 0.000248195587941),BaylorSCH0SE-WasinkhyahTMP0SE-534
POINT (0.0007682736951139 0.0002481959105726),BaylorSCH0SE-WasinkhyahTMP0SE-535
POINT (0.0007682753557439 0.000248195690847),BaylorSCH0SE-WasinkhyahTMP0SE-536
POINT (0.0007682743889376 0.0002481954209131),BaylorSCH0SE-WasinkhyahTMP0SE-537
POINT (0.000768274222156 0.0002481950375718),BaylorSCH0SE-WasinkhyahTMP0SE-538
POINT (0.0007682740771825 0.0002481947274157),BaylorSCH0SE-WasinkhyahTMP0SE-539
POINT (0.0007682741168577 0.0002481944096808),BaylorSCH0SE-WasinkhyahTMP0SE-540
POINT (0.0007682740058889 0.0002481940636861),BaylorSCH0SE-WasinkhyahTMP0SE-541
POINT (0.0007682764080004 0.0002481942203577),BaylorSCH0SE-WasinkhyahTMP0SE-542
POINT (0.0007682762972043 0.0002481969701833),BaylorSCH0SE-WasinkhyahTMP0SE-543
POINT (0.0007682732624384 0.0002481975278813),BaylorSCH0SE-WasinkhyahTMP0SE-544
POINT (0.0007682734617321 0.0002481979786561),BaylorSCH0SE-WasinkhyahTMP0SE-545
POINT (0.000768274626847 0.0002481975443206),BaylorSCH0SE-WasinkhyahTMP0SE-546
POINT (0.0007682739188162 0.000248198623877),BaylorSCH0SE-WasinkhyahTMP0SE-547
POINT (0.0007682738223413 0.0002481994351413),BaylorSCH0SE-WasinkhyahTMP0SE-548
POINT (0.0007682751575557 0.0002481987587854),BaylorSCH0SE-WasinkhyahTMP0SE-549
POINT (0.0007682747170528 0.0002481990945272),BaylorSCH0SE-WasinkhyahTMP0SE-550
POINT (0.0007682756560516 0.0002481986890701),BaylorSCH0SE-WasinkhyahTMP0SE-551
POINT (0.0007682763835432 0.0002481986462439),BaylorSCH0SE-WasinkhyahTMP0SE-552
POINT (0.0007682788650985 0.0002481983263041),BaylorSCH0SE-WasinkhyahTMP0SE-553
POINT (0.0007682785848241 0.000248194115002),BaylorSCH0SE-WasinkhyahTMP0SE-554
POINT (0.0007682775553548 0.0002481941248835),BaylorSCH0SE-WasinkhyahTMP0SE-555
POINT (0.0007682767250272 0.0002481947907185),BaylorSCH0SE-WasinkhyahTMP0SE-556
POINT (0.0007682768685411 0.0002481953992841),BaylorSCH0SE-WasinkhyahTMP0SE-557
POINT (0.0007682710179655 0.0002481972805143),BaylorSCH0SE-WasinkhyahTMP0SE-558
POINT (0.0007682705009052 0.000248196283183),BaylorSCH0SE-WasinkhyahTMP0SE-559
POINT (0.0007682723770281 0.0002481940702487),BaylorSCH0SE-WasinkhyahTMP0SE-560
POINT (0.0007682429003682 0.0002482003170581),BaylorSCH0S-WasinkhyahTMP0S-409
POINT (0.0007682531768746 0.0002482007405264),BaylorSCH0S-WasinkhyahTMP0S-410
POINT (0.0007682530460741 0.0002482005060193),BaylorSCH0S-WasinkhyahTMP0S-411
POINT (0.0007682528326946 0.0002482002518119),BaylorSCH0S-WasinkhyahTMP0S-412
POINT (0.0007682586233191 0.0002482038819411),BaylorSCH0S-WasinkhyahTMP0S-413
POINT (0.000768258242171 0.0002482043859447),BaylorSCH0S-WasinkhyahTMP0S-414
POINT (0.000768257788858 0.0002482041211293),BaylorSCH0S-WasinkhyahTMP0S-415
POINT (0.000768260788571 0.0002482036063638),BaylorSCH0SE-WasinkhyahTMP0SE-561
POINT (0.0007682568318837 0.0002481992746919),BaylorSCH0S-WasinkhyahTMP0S-416
POINT (0.0007682561426626 0.0002481998453552),BaylorSCH0S-WasinkhyahTMP0S-417
POINT (0.0007682550051597 0.0002482000282917),BaylorSCH0S-WasinkhyahTMP0S-418
POINT (0.0007682554785817 0.0002482008576006),BaylorSCH0S-WasinkhyahTMP0S-419
POINT (0.0007682599786431 0.0002482013082139),BaylorSCH0S-WasinkhyahTMP0S-420
POINT (0.0007682604653557 0.0002482010913185),BaylorSCH0S-WasinkhyahTMP0S-421
POINT (0.0007682598078903 0.0002482003345326),BaylorSCH0S-WasinkhyahTMP0S-422
POINT (0.0007682605213981 0.0002481999999402),BaylorSCH0S-WasinkhyahTMP0S-423
POINT (0.0007682672979401 0.0002482020712348),BaylorSCH0SE-WasinkhyahTMP0SE-562
POINT (0.0007682622259217 0.0002482019566994),BaylorSCH0SE-WasinkhyahTMP0SE-563
POINT (0.0007682614418549 0.0002482001535624),BaylorSCH0S-WasinkhyahTMP0S-424
POINT (0.0007682622684521 0.0002481997682769),BaylorSCH0SE-WasinkhyahTMP0SE-564
POINT (0.0007682650136729 0.000248200365855),BaylorSCH0SE-WasinkhyahTMP0SE-565
POINT (0.0007682633536557 0.0002482017919071),BaylorSCH0SE-WasinkhyahTMP0SE-566
POINT (0.0007682635855962 0.0002482024767817),BaylorSCH0SE-WasinkhyahTMP0SE-567
POINT (0.0007682663161683 0.0002482016852705),BaylorSCH0SE-WasinkhyahTMP0SE-568
POINT (0.0007682610196162 0.0002482009412999),BaylorSCH0S-WasinkhyahTMP0S-425
POINT (0.0007682618191168 0.0002482038406125),BaylorSCH0SE-WasinkhyahTMP0SE-569
POINT (0.0007682616319659 0.000248204537416),BaylorSCH0SE-WasinkhyahTMP0SE-570
POINT (0.000768294374961 0.0002482251535917),BaylorSCH0E-WasinkhyahTMP0E-226
POINT (0.0007682155459901 0.0002482224675291),BaylorSCH0SW-WasinkhyahTMP0SW-265
POINT (0.0007682153994725 0.000248221888916),BaylorSCH0SW-WasinkhyahTMP0SW-266
POINT (0.0007682146746408 0.0002482214378794),BaylorSCH0SW-WasinkhyahTMP0SW-267
POINT (0.0007682149131351 0.0002482226796314),BaylorSCH0SW-WasinkhyahTMP0SW-268
POINT (0.0007682150377498 0.0002482232850024),BaylorSCH0W-WasinkhyahTMP0W-174
POINT (0.0007682171360806 0.000248221769531),BaylorSCH0SW-WasinkhyahTMP0SW-269
POINT (0.0007682141758954 0.0002482214870708),BaylorSCH0SW-WasinkhyahTMP0SW-270
POINT (0.0007682145044017 0.0002482230438983),BaylorSCH0W-WasinkhyahTMP0W-175
POINT (0.0007682119621778 0.0002482219288071),BaylorSCH0W-WasinkhyahTMP0W-176
POINT (0.0007682122704937 0.000248223223987),BaylorSCH0W-WasinkhyahTMP0W-177
POINT (0.0007682118786261 0.0002482231790947),BaylorSCH0W-WasinkhyahTMP0W-178
POINT (0.0007682153847506 0.0002482263020878),BaylorSCH0W-WasinkhyahTMP0W-179
POINT (0.0007682139098935 0.0002482252084179),BaylorSCH0W-WasinkhyahTMP0W-180
POINT (0.0007682197343932 0.0002482223027882),BaylorSCH0SW-WasinkhyahTMP0SW-271
POINT (0.0007682234183842 0.0002482256067918),BaylorSCH0SW-WasinkhyahTMP0SW-272
POINT (0.0007682184394718 0.0002482252595929),BaylorSCH0W-WasinkhyahTMP0W-181
POINT (0.0007682855330822 0.0002482213173995),BaylorSCH0E-WasinkhyahTMP0E-227
POINT (0.000768289135088 0.00024822150733),BaylorSCH0E-WasinkhyahTMP0E-228
POINT (0.0007682860428052 0.0002482221976011),BaylorSCH0E-WasinkhyahTMP0E-229
POINT (0.000768285645864 0.0002482222846613),BaylorSCH0E-WasinkhyahTMP0E-230
POINT (0.0007682897065452 0.0002482241417723),BaylorSCH0E-WasinkhyahTMP0E-231
POINT (0.0007682880535164 0.000248224168589),BaylorSCH0E-WasinkhyahTMP0E-232
POINT (0.0007682855056868 0.0002482200305094),BaylorSCH0E-WasinkhyahTMP0E-233
POINT (0.0007682853900116 0.0002482206251844),BaylorSCH0E-WasinkhyahTMP0E-234
POINT (0.0007682853519508 0.0002482194304394),BaylorSCH0SE-WasinkhyahTMP0SE-571
POINT (0.0007682852494907 0.0002482185543585),BaylorSCH0SE-WasinkhyahTMP0SE-572
POINT (0.0007682854028772 0.0002482057332414),BaylorSCH0SE-WasinkhyahTMP0SE-573
POINT (0.0007682862727471 0.0002482051687301),BaylorSCH0SE-WasinkhyahTMP0SE-574
POINT (0.0007682861870053 0.0002482072779037),BaylorSCH0SE-WasinkhyahTMP0SE-575
POINT (0.0007682895837965 0.000248205956145),BaylorSCH0SE-WasinkhyahTMP0SE-576
POINT (0.0007682888516932 0.0002482045990439),BaylorSCH0SE-WasinkhyahTMP0SE-577
POINT (0.0007682880436068 0.0002482045174367),BaylorSCH0SE-WasinkhyahTMP0SE-578
POINT (0.0007682881269823 0.0002482090468024),BaylorSCH0SE-WasinkhyahTMP0SE-579
POINT (0.0007682881166802 0.0002482060572164),BaylorSCH0SE-WasinkhyahTMP0SE-580
POINT (0.0007682898990671 0.0002482067169761),BaylorSCH0SE-WasinkhyahTMP0SE-581
POINT (0.000768291050942 0.0002482064558766),BaylorSCH0SE-WasinkhyahTMP0SE-582
POINT (0.0007682849166434 0.0002482094160292),BaylorSCH0SE-WasinkhyahTMP0SE-583
POINT (0.0007682134734555 0.0002482155089383),BaylorSCH0SW-WasinkhyahTMP0SW-273
POINT (0.0007682141159154 0.0002482153204936),BaylorSCH0SW-WasinkhyahTMP0SW-274
POINT (0.0007682175946062 0.000248220379046),BaylorSCH0SW-WasinkhyahTMP0SW-275
POINT (0.0007682157647039 0.0002482207561461),BaylorSCH0SW-WasinkhyahTMP0SW-276
POINT (0.0007682151532461 0.0002482209792503),BaylorSCH0SW-WasinkhyahTMP0SW-277
POINT (0.0007682268739267 0.0002482248309606),BaylorSCH0SW-WasinkhyahTMP0SW-278
POINT (0.0007682283752358 0.0002482217282883),BaylorSCH0SW-WasinkhyahTMP0SW-279
POINT (0.0007682244638627 0.0002482230528676),BaylorSCH0SW-WasinkhyahTMP0SW-280
POINT (0.0007682246688391 0.0002482258461928),BaylorSCH0SW-WasinkhyahTMP0SW-281
POINT (0.0007682138450382 0.0002482125291179),BaylorSCH0SW-WasinkhyahTMP0SW-282
POINT (0.0007682164445702 0.0002482145802443),BaylorSCH0SW-WasinkhyahTMP0SW-283
POINT (0.0007682136619347 0.0002482108648859),BaylorSCH0SW-WasinkhyahTMP0SW-284
POINT (0.0007682144739047 0.0002482123096736),BaylorSCH0SW-WasinkhyahTMP0SW-285
POINT (0.0007682133127517 0.000248213734904),BaylorSCH0SW-WasinkhyahTMP0SW-286
POINT (0.0007682588353626 0.000248202867737),BaylorSCH0S-WasinkhyahTMP0S-426
POINT (0.000768258247728 0.0002482030748299),BaylorSCH0S-WasinkhyahTMP0S-427
POINT (0.0007682569507439 0.0002482020124128),BaylorSCH0S-WasinkhyahTMP0S-428
POINT (0.000768234692241 0.0002482059687214),BaylorSCH0S-WasinkhyahTMP0S-429
POINT (0.0007682291744661 0.0002482110236924),BaylorSCH0SW-WasinkhyahTMP0SW-287
POINT (0.0007682574241093 0.0002482066824329),BaylorSCH0S-WasinkhyahTMP0S-430
POINT (0.0007682462087961 0.0002482081462003),BaylorSCH0S-WasinkhyahTMP0S-431
POINT (0.0007682314389123 0.0002482098908208),BaylorSCH0SW-WasinkhyahTMP0SW-288
POINT (0.000768231297959 0.0002482081713308),BaylorSCH0SW-WasinkhyahTMP0SW-289
POINT (0.0007682272730551 0.0002482054750971),BaylorSCH0SW-WasinkhyahTMP0SW-290
POINT (0.0007682290175834 0.0002482055249536),BaylorSCH0SW-WasinkhyahTMP0SW-291
POINT (0.0007682292206026 0.0002482060325018),BaylorSCH0SW-WasinkhyahTMP0SW-292
POINT (0.0007682190913888 0.0002482198071636),BaylorSCH0SW-WasinkhyahTMP0SW-293
POINT (0.0007682206549092 0.0002482198029987),BaylorSCH0SW-WasinkhyahTMP0SW-294
POINT (0.0007682223475924 0.0002482190499885),BaylorSCH0SW-WasinkhyahTMP0SW-295
POINT (0.0007682220181171 0.0002482196406141),BaylorSCH0SW-WasinkhyahTMP0SW-296
POINT (0.0007682215822003 0.0002482192475286),BaylorSCH0SW-WasinkhyahTMP0SW-297
POINT (0.0007682211263328 0.0002482197246233),BaylorSCH0SW-WasinkhyahTMP0SW-298
POINT (0.0007682200382589 0.0002482197372441),BaylorSCH0SW-WasinkhyahTMP0SW-299
POINT (0.0007682189835354 0.0002482204116776),BaylorSCH0SW-WasinkhyahTMP0SW-300
POINT (0.0007682228168492 0.0002482195849745),BaylorSCH0SW-WasinkhyahTMP0SW-301
POINT (0.0007682234383749 0.000248219569928),BaylorSCH0SW-WasinkhyahTMP0SW-302
POINT (0.0007682206538189 0.0002482206822274),BaylorSCH0SW-WasinkhyahTMP0SW-303
POINT (0.0007682195626075 0.000248220505094),BaylorSCH0SW-WasinkhyahTMP0SW-304
POINT (0.000768221874261 0.0002482144964283),BaylorSCH0SW-WasinkhyahTMP0SW-305
POINT (0.0007682202396784 0.000248214963073),BaylorSCH0SW-WasinkhyahTMP0SW-306
POINT (0.0007682198436479 0.0002482343601623),BaylorSCH0W-WasinkhyahTMP0W-182
POINT (0.000768220031207 0.0002482356996046),BaylorSCH0W-WasinkhyahTMP0W-183
POINT (0.0007682229021463 0.0002482333197492),BaylorSCH0W-WasinkhyahTMP0W-184
POINT (0.0007682154093277 0.0002482259546108),BaylorSCH0W-WasinkhyahTMP0W-185
POINT (0.0007682138197269 0.0002482222638801),BaylorSCH0W-WasinkhyahTMP0W-186
POINT (0.0007682628243647 0.0002482111528484),BaylorSCH0SE-WasinkhyahTMP0SE-584
POINT (0.0007682611769352 0.0002482141393478),BaylorSCH0SE-WasinkhyahTMP0SE-585
POINT (0.0007682649977813 0.0002482119777087),BaylorSCH0SE-WasinkhyahTMP0SE-586
POINT (0.000768265956757 0.000248211956891),BaylorSCH0SE-WasinkhyahTMP0SE-587
POINT (0.0007682283041784 0.0002482254964813),BaylorSCH0SW-WasinkhyahTMP0SW-307
POINT (0.0007682305352871 0.0002482215230505),BaylorSCH0SW-WasinkhyahTMP0SW-308
POINT (0.0007682301606246 0.0002482256455805),BaylorSCH0SW-WasinkhyahTMP0SW-309
POINT (0.000768233159916 0.0002482238483248),BaylorSCH0SW-WasinkhyahTMP0SW-310
POINT (0.0007682344091475 0.0002482254860319),BaylorSCH0SW-WasinkhyahTMP0SW-311
POINT (0.0007682830970883 0.0002482244752084),BaylorSCH0E-WasinkhyahTMP0E-235
POINT (0.0007682795922855 0.0002482209690874),BaylorSCH0SE-WasinkhyahTMP0SE-588
POINT (0.0007682805488267 0.0002482211151833),BaylorSCH0SE-WasinkhyahTMP0SE-589
POINT (0.0007682811985878 0.0002482213901539),BaylorSCH0SE-WasinkhyahTMP0SE-590
POINT (0.0007682817491608 0.0002482216702502),BaylorSCH0E-WasinkhyahTMP0E-236
POINT (0.0007682818970921 0.0002482210407211),BaylorSCH0SE-WasinkhyahTMP0SE-591
POINT (0.0007682823150261 0.0002482214991839),BaylorSCH0E-WasinkhyahTMP0E-237
POINT (0.0007682825524543 0.0002482221620449),BaylorSCH0E-WasinkhyahTMP0E-238
POINT (0.0007682850073293 0.0002482228327942),BaylorSCH0E-WasinkhyahTMP0E-239
POINT (0.0007682792879709 0.0002482239912586),BaylorSCH0E-WasinkhyahTMP0E-240
POINT (0.0007682828599066 0.0002482260321441),BaylorSCH0E-WasinkhyahTMP0E-241
POINT (0.0007682853187545 0.0002482267718649),BaylorSCH0E-WasinkhyahTMP0E-242
POINT (0.0007682437960253 0.0002482174634103),BaylorSCH0S-WasinkhyahTMP0S-432
POINT (0.0007682478341053 0.0002482189505335),BaylorSCH0S-WasinkhyahTMP0S-433
POINT (0.0007682471053672 0.0002482186407321),BaylorSCH0S-WasinkhyahTMP0S-434
POINT (0.0007682453732098 0.0002482188541558),BaylorSCH0S-WasinkhyahTMP0S-435
POINT (0.0007682435695151 0.0002482198663039),BaylorSCH0S-WasinkhyahTMP0S-436
POINT (0.0007682433283728 0.0002482196286059),BaylorSCH0S-WasinkhyahTMP0S-437
POINT (0.0007682428731752 0.0002482203164397),BaylorSCH0S-WasinkhyahTMP0S-438
POINT (0.0007682440535583 0.0002482199832687),BaylorSCH0S-WasinkhyahTMP0S-439
POINT (0.000768243145578 0.0002482188814394),BaylorSCH0S-WasinkhyahTMP0S-440
POINT (0.0007682426528224 0.0002482198112664),BaylorSCH0S-WasinkhyahTMP0S-441
POINT (0.0007682442429378 0.0002482181560802),BaylorSCH0S-WasinkhyahTMP0S-442
POINT (0.0007682479729342 0.0002482207761014),BaylorSCH0S-WasinkhyahTMP0S-443
POINT (0.0007682234316419 0.0002482135197398),BaylorSCH0SW-WasinkhyahTMP0SW-312
POINT (0.0007682201623589 0.000248210115808),BaylorSCH0SW-WasinkhyahTMP0SW-313
POINT (0.0007682183362334 0.0002482099852726),BaylorSCH0SW-WasinkhyahTMP0SW-314
POINT (0.0007682200733458 0.0002482114211754),BaylorSCH0SW-WasinkhyahTMP0SW-315
POINT (0.0007682201107556 0.0002482107821501),BaylorSCH0SW-WasinkhyahTMP0SW-316
POINT (0.0007682216701596 0.0002482098447852),BaylorSCH0SW-WasinkhyahTMP0SW-317
POINT (0.0007682221505374 0.0002482117619029),BaylorSCH0SW-WasinkhyahTMP0SW-318
POINT (0.0007682200128568 0.0002482123407574),BaylorSCH0SW-WasinkhyahTMP0SW-319
POINT (0.0007682194622037 0.0002482123795484),BaylorSCH0SW-WasinkhyahTMP0SW-320
POINT (0.0007682188221259 0.000248212423386),BaylorSCH0SW-WasinkhyahTMP0SW-321
POINT (0.0007682216467838 0.0002482085978696),BaylorSCH0SW-WasinkhyahTMP0SW-322
POINT (0.0007682229143423 0.0002482077646343),BaylorSCH0SW-WasinkhyahTMP0SW-323
POINT (0.0007682228329456 0.0002482084167588),BaylorSCH0SW-WasinkhyahTMP0SW-324
POINT (0.0007682228184233 0.0002482088612848),BaylorSCH0SW-WasinkhyahTMP0SW-325
POINT (0.0007682207791339 0.0002482058595761),BaylorSCH0SW-WasinkhyahTMP0SW-326
POINT (0.0007682192102263 0.000248204856607),BaylorSCH0SW-WasinkhyahTMP0SW-327
POINT (0.0007682178729658 0.0002482080444175),BaylorSCH0SW-WasinkhyahTMP0SW-328
POINT (0.0007682202729381 0.000248207948436),BaylorSCH0SW-WasinkhyahTMP0SW-329
POINT (0.000768219264707 0.000248207963727),BaylorSCH0SW-WasinkhyahTMP0SW-330
POINT (0.0007682202419414 0.0002482068387397),BaylorSCH0SW-WasinkhyahTMP0SW-331
POINT (0.000768218926389 0.0002482056401241),BaylorSCH0SW-WasinkhyahTMP0SW-332
POINT (0.0007682183996895 0.0002482057268644),BaylorSCH0SW-WasinkhyahTMP0SW-333
POINT (0.0007682195143255 0.0002482055811353),BaylorSCH0SW-WasinkhyahTMP0SW-334
POINT (0.0007682180592131 0.0002482072636192),BaylorSCH0SW-WasinkhyahTMP0SW-335
POINT (0.0007682261413554 0.0002482285688938),BaylorSCH0W-WasinkhyahTMP0W-187
POINT (0.0007682240323827 0.0002482267031856),BaylorSCH0W-WasinkhyahTMP0W-188
POINT (0.0007682241596489 0.0002482283660665),BaylorSCH0W-WasinkhyahTMP0W-189
POINT (0.0007682242480303 0.000248227971947),BaylorSCH0W-WasinkhyahTMP0W-190
POINT (0.0007682711305563 0.0002482032232836),BaylorSCH0SE-WasinkhyahTMP0SE-592
POINT (0.0007682707142151 0.0002482033424425),BaylorSCH0SE-WasinkhyahTMP0SE-593
POINT (0.0007682700846555 0.0002482032298964),BaylorSCH0SE-WasinkhyahTMP0SE-594
POINT (0.0007682703078556 0.0002482039559852),BaylorSCH0SE-WasinkhyahTMP0SE-595
POINT (0.0007682692910246 0.0002482032789106),BaylorSCH0SE-WasinkhyahTMP0SE-596
POINT (0.0007682694397785 0.0002482039249064),BaylorSCH0SE-WasinkhyahTMP0SE-597
POINT (0.0007682695199414 0.0002482025302612),BaylorSCH0SE-WasinkhyahTMP0SE-598
POINT (0.0007682705085206 0.0002482021261777),BaylorSCH0SE-WasinkhyahTMP0SE-599
POINT (0.0007682685271689 0.0002482005485794),BaylorSCH0SE-WasinkhyahTMP0SE-600
POINT (0.0007682673409607 0.0002482009042376),BaylorSCH0SE-WasinkhyahTMP0SE-601
POINT (0.0007682691783048 0.0002482014466646),BaylorSCH0SE-WasinkhyahTMP0SE-602
POINT (0.0007682715078963 0.0002482023449175),BaylorSCH0SE-WasinkhyahTMP0SE-603
POINT (0.000768272146687 0.0002482020964846),BaylorSCH0SE-WasinkhyahTMP0SE-604
POINT (0.0007682725057674 0.0002482031497844),BaylorSCH0SE-WasinkhyahTMP0SE-605
POINT (0.0007682718310406 0.0002482011452506),BaylorSCH0SE-WasinkhyahTMP0SE-606
POINT (0.0007682721611472 0.0002482000272028),BaylorSCH0SE-WasinkhyahTMP0SE-607
POINT (0.0007682709810681 0.0002482004314911),BaylorSCH0SE-WasinkhyahTMP0SE-608
POINT (0.0007682315214554 0.0002482171151228),BaylorSCH0SW-WasinkhyahTMP0SW-336
POINT (0.0007682318172879 0.0002482203168312),BaylorSCH0SW-WasinkhyahTMP0SW-337
POINT (0.0007682300153874 0.000248218213771),BaylorSCH0SW-WasinkhyahTMP0SW-338
POINT (0.0007682305945759 0.0002482181575123),BaylorSCH0SW-WasinkhyahTMP0SW-339
POINT (0.0007682311820775 0.0002482179516162),BaylorSCH0SW-WasinkhyahTMP0SW-340
POINT (0.000768234024731 0.0002482165718411),BaylorSCH0SW-WasinkhyahTMP0SW-341
POINT (0.0007682343344767 0.0002482185796451),BaylorSCH0SW-WasinkhyahTMP0SW-342
POINT (0.0007682358035601 0.0002482190710827),BaylorSCH0SW-WasinkhyahTMP0SW-343
POINT (0.0007682348977658 0.0002482201463412),BaylorSCH0SW-WasinkhyahTMP0SW-344
POINT (0.0007682289013383 0.0002482097321503),BaylorSCH0SW-WasinkhyahTMP0SW-345
POINT (0.0007682349149728 0.0002482088786982),BaylorSCH0SW-WasinkhyahTMP0SW-346
POINT (0.0007682509611321 0.0002482069925691),BaylorSCH0S-WasinkhyahTMP0S-444
POINT (0.0007682485469577 0.0002482087862873),BaylorSCH0S-WasinkhyahTMP0S-445
POINT (0.0007682498539045 0.0002482084454154),BaylorSCH0S-WasinkhyahTMP0S-446
POINT (0.0007682593586313 0.0002482050524398),BaylorSCH0S-WasinkhyahTMP0S-447
POINT (0.000768239766224 0.0002482074653344),BaylorSCH0S-WasinkhyahTMP0S-448
POINT (0.0007682300856803 0.0002482123966164),BaylorSCH0SW-WasinkhyahTMP0SW-347
POINT (0.0007682353338993 0.0002482109631991),BaylorSCH0SW-WasinkhyahTMP0SW-348
POINT (0.0007682343805611 0.0002482106355321),BaylorSCH0SW-WasinkhyahTMP0SW-349
POINT (0.0007682319123794 0.0002482115475335),BaylorSCH0SW-WasinkhyahTMP0SW-350
POINT (0.0007682248327834 0.0002482102600787),BaylorSCH0SW-WasinkhyahTMP0SW-351
POINT (0.0007682238904489 0.000248211338401),BaylorSCH0SW-WasinkhyahTMP0SW-352
POINT (0.0007682242156689 0.0002482113693517),BaylorSCH0SW-WasinkhyahTMP0SW-353
POINT (0.0007682252201514 0.0002482112272072),BaylorSCH0SW-WasinkhyahTMP0SW-354
POINT (0.0007682255456008 0.0002482111642734),BaylorSCH0SW-WasinkhyahTMP0SW-355
POINT (0.0007682247447704 0.0002482128059913),BaylorSCH0SW-WasinkhyahTMP0SW-356
POINT (0.0007682254265461 0.0002482125681725),BaylorSCH0SW-WasinkhyahTMP0SW-357
POINT (0.0007682297212066 0.000248211076002),BaylorSCH0SW-WasinkhyahTMP0SW-358
POINT (0.0007682295715663 0.0002482122715017),BaylorSCH0SW-WasinkhyahTMP0SW-359
POINT (0.0007682240106095 0.0002482137280017),BaylorSCH0SW-WasinkhyahTMP0SW-360
POINT (0.0007682171639958 0.0002482158850296),BaylorSCH0SW-WasinkhyahTMP0SW-361
POINT (0.00076828253374 0.0002482303928109),BaylorSCH0E-WasinkhyahTMP0E-243
POINT (0.0007682803185054 0.0002482300280959),BaylorSCH0E-WasinkhyahTMP0E-244
POINT (0.0007682818106248 0.0002482305927553),BaylorSCH0E-WasinkhyahTMP0E-245
POINT (0.0007682848506937 0.0002482302463239),BaylorSCH0E-WasinkhyahTMP0E-246
POINT (0.0007682847352599 0.0002482295216726),BaylorSCH0E-WasinkhyahTMP0E-247
POINT (0.0007682911504583 0.0002482294143011),BaylorSCH0E-WasinkhyahTMP0E-248
POINT (0.0007682905787606 0.0002482289146534),BaylorSCH0E-WasinkhyahTMP0E-249
POINT (0.0007682255595187 0.0002482076148841),BaylorSCH0SW-WasinkhyahTMP0SW-362
POINT (0.0007682278756147 0.0002482068404756),BaylorSCH0SW-WasinkhyahTMP0SW-363
POINT (0.0007682245119853 0.0002482100585436),BaylorSCH0SW-WasinkhyahTMP0SW-364
POINT (0.0007682239000493 0.0002482097549743),BaylorSCH0SW-WasinkhyahTMP0SW-365
POINT (0.000768225209273 0.0002482099977327),BaylorSCH0SW-WasinkhyahTMP0SW-366
POINT (0.0007682264160764 0.0002482096063801),BaylorSCH0SW-WasinkhyahTMP0SW-367
POINT (0.0007682244480949 0.0002482078750868),BaylorSCH0SW-WasinkhyahTMP0SW-368
POINT (0.0007682245279587 0.0002482087910158),BaylorSCH0SW-WasinkhyahTMP0SW-369
POINT (0.0007682298117556 0.0002482077186455),BaylorSCH0SW-WasinkhyahTMP0SW-370
POINT (0.0007682269930799 0.0002482047247003),BaylorSCH0SW-WasinkhyahTMP0SW-371
POINT (0.0007682537730352 0.0002482122946498),BaylorSCH0S-WasinkhyahTMP0S-449
POINT (0.0007682541839294 0.0002482120399922),BaylorSCH0S-WasinkhyahTMP0S-450
POINT (0.0007682520549158 0.0002482123983629),BaylorSCH0S-WasinkhyahTMP0S-451
POINT (0.0007682515002988 0.0002482125076251),BaylorSCH0S-WasinkhyahTMP0S-452
POINT (0.0007682511965652 0.0002482127374125),BaylorSCH0S-WasinkhyahTMP0S-453
POINT (0.0007682508276046 0.0002482125785891),BaylorSCH0S-WasinkhyahTMP0S-454
POINT (0.000768232992349 0.0002482267942707),BaylorSCH0SW-WasinkhyahTMP0SW-372
POINT (0.0007682331138616 0.0002482274072634),BaylorSCH0SW-WasinkhyahTMP0SW-373
